country,year,party_id,party,vote,epvote,family,eu_position,eu_intmark,eu_foreign,lrgen,lrecon,spendvtax,deregulation,redistribution,civlib_laworder,sociallifestyle,religious_principles,immigrate_policy,multiculturalism,environment,regions,ethnic_minorities,nationalism
3,2024,302,SPD,25.7,13.94,5,6.3684211,5.5714288,4.6666665,3.4736843,3.4736843,2.3333333,3.3333333,2.8888888,4.2222223,3.33333335,2.875,5.0,4.1666665,3.4000001,6.3333335,2.875,3.2857144
3,2024,303,FDP,11.5,5.1799998,3,5.8421054,6.8333335,4.0,6.0555553,7.5789475,8.833333,8.0,8.1111107,2.6666667,3.5,2.0,6.0555553,5.1176472,6.6999998,4.3333335,3.4285715,2.7142856
3,2024,304,Grunen,14.8,12.0,7,6.7894735,5.5714288,5.8333335,3.0555556,3.3684211,2.1666667,3.5,3.0555556,1.8888888,1.9555555999999998,2.75,2.4736843,1.3888888,0.89999998,5.6666665,0.75,1.2857143
3,2024,306,DL,4.9,2.74,6,3.7222223,2.7142856,2.5,1.4210526,1.3684211,1.1666666,1.5,0.94444442,3.0,1.7222222500000002,1.5714285,2.5625,2.0,2.1111112,7.0,1.25,1.7142857
3,2024,308,CSU,6.2,6.3200002,4,5.5,5.4000001,2.75,7.5714288,6.7692308,5.875,6.6666665,6.9285712,7.5714288,6.125,7.4000001,7.5384617,7.6666665,6.4285712,2.8333333,6.8333335,6.5
3,2024,310,AfD,10.3,15.89,1,1.8947369,2.4285715,1.1666666,9.2631578,7.6315789,7.0999999,6.5999999,7.0588236,9.1111107,7.7777779,4.8571429,9.9473686,9.8888893,9.0,4.25,10.0,9.5714283
3,2024,313,BSW,0.0,6.1700001,6,2.4210527,2.1428571,1.8333334,3.625,2.7777777,2.2,2.1666667,2.0,6.25,4.74285695,1.4,8.6315794,8.2142859,7.2222223,5.6666665,7.1428571,6.8571429
3,2024,314,FW,0.0,2.6700001,9,4.0,4.75,3.0,6.75,6.4545455,6.0,7.0,6.6363635,7.0,6.29166675,7.3333335,7.4000001,7.5,7.5,1.75,7.0,6.6666665
4,2024,401,PASOK,11.46,12.79,5,6.8000002,5.5,6.0,4.1999998,4.3000002,3.25,4.5,3.4000001,5.5,3.0,4.5999999,4.5555553,4.5555553,3.1666667,3.8,4.0,3.4285715
4,2024,402,ND,40.79,28.309999,2,7.0,6.5,5.0,6.9000001,7.4000001,6.75,7.5,6.9000001,7.5,4.75,6.5999999,7.8000002,6.5555553,5.5,6.8000002,6.5999999,5.8571429
4,2024,403,SYRIZA,20.07,14.92,6,5.6999998,4.0,4.5,3.0,3.2,2.0,3.0,2.7,3.5,1.25,2.5999999,3.0999999,2.5555556,2.0,3.4000001,1.8,3.1428571
4,2024,404,KKE,7.23,9.25,6,1.2,1.5,1.5,0.5,0.40000001,1.25,0.33333334,1.2,2.0,4.66666675,1.0,4.0,5.4000001,5.3333335,5.25,2.75,6.5714288
4,2024,416,EL,4.45,9.3000002,1,2.5555556,2.0,2.5,8.8999996,6.5,5.6666665,6.3333335,5.8333335,9.0,8.6999998,9.0,9.8000002,9.625,6.6666665,7.5,9.8000002,9.5714283
4,2024,419,Niki,0.0,4.3699999,10,2.7777777,2.0,2.5,9.1999998,5.6666665,6.0,4.3333335,5.75,9.0,9.3499999,9.6000004,9.5,9.625,5.0,7.5,9.8000002,9.7142859
4,2024,420,PE,0.0,3.4000001,6,3.9000001,,2.0,3.0,2.5555556,1.6666666,2.25,1.75,3.0,1.5,3.3333333,2.7142856,3.4000001,3.0,3.0,2.75,5.0
4,2024,421,FL,0.0,3.04,1,3.3333333,2.0,3.5,9.4444447,8.0,7.6666665,7.6666665,8.5,9.5,9.1666665,9.0,9.666667,9.875,5.6666665,8.5,9.8000002,9.833333
4,2024,422,Spartans,0.0,,1,3.0,2.0,1.0,10.0,5.1666665,7.0,3.6666667,4.5,9.5,8.75,7.8000002,10.0,9.875,7.0,7.5,9.8000002,9.7142859
5,2024,501,PSOE,31.68,30.200001,5,6.9375,5.0,6.1999998,3.8125,3.9375,2.375,4.1428571,3.1875,3.2857144,1.8125,2.4285715,4.1875,4.1999998,2.5714285,3.5999999,3.0,4.125
5,2024,502,PP,33.06,34.200001,2,6.4375,3.0,6.0,7.1875,7.25,7.75,7.2857141,6.625,7.1428571,5.5,6.0,7.0,7.4666667,5.7142859,7.0,6.5,6.375
5,2024,504,IU,1.98,,6,4.5999999,3.0,3.2,1.7333333,1.6,1.0,1.5714285,1.6,1.8333334,2.375,0.5714286,2.2666667,2.75,2.2857144,3.8,2.4285715,2.25
5,2024,506,EAJ/PNV,1.12,0.54000002,8,6.0666666,6.0,5.5999999,6.125,6.1999998,6.0,5.6666665,5.5,4.8571429,4.0,6.5,5.5384617,6.5,4.4285712,0.0,3.1428571,5.7142859
5,2024,511,ERC,1.89,1.63,8,5.7142859,6.0,4.5999999,3.4000001,2.8571429,2.5714285,3.5,3.3333333,2.6666667,2.28571425,1.2857143,3.2857144,4.6428571,2.5714285,0.0,2.8571429,5.1428571
5,2024,513,BNG,0.62,1.63,8,5.3333335,4.0,4.4000001,2.6875,2.7333333,2.125,2.6666667,2.6875,2.1428571,2.53571425,0.66666669,3.0,3.9000001,2.8571429,0.0,2.5,4.8571429
5,2024,517,Cca,0.47,0.54000002,8,5.8571429,,5.5999999,6.0,5.8666668,6.0,5.4000001,5.2857141,3.5,4.66666675,4.5999999,6.3846154,6.1111112,4.25,0.75,3.8571429,5.4000001
5,2024,524,EH Bildu,1.36,1.63,8,5.0666666,5.0,4.1999998,2.375,2.5,1.75,2.6666667,2.4375,2.4285715,2.33928575,0.66666669,3.0,4.0,2.5714285,0.0,2.625,5.0
5,2024,525,Podemos,1.59,3.3,6,4.6875,3.0,3.2,1.5625,1.625,1.125,1.7142857,1.6875,1.5714285,1.125,0.5714286,1.5625,2.3333333,2.0,3.0,2.125,2.375
5,2024,527,Vox,12.38,9.6000004,1,3.0625,1.0,4.1999998,9.375,9.0,9.625,8.7142859,8.5625,9.8571424,8.0625,8.2857141,9.6875,9.9333334,9.2857141,10.0,9.375,9.625
5,2024,550,Junts,1.6,2.52,8,5.6428571,6.0,4.8000002,6.5999999,6.3333335,7.0,6.1666665,6.2666669,5.8333335,4.404761799999999,4.6666665,6.8571429,7.6153846,4.2857141,0.0,4.2857141,6.5714288
5,2024,551,Sumar,8.76,4.6999998,6,5.375,4.0,4.1999998,2.3125,2.2666667,1.375,2.2857144,2.0625,2.0,1.1875,0.71428573,2.3125,2.5999999,1.7142857,3.5999999,2.25,2.125
5,2024,552,Salf,0.0,4.5799999,1,2.8,1.0,3.0,8.9333334,8.4285717,9.0,9.0,8.3076925,8.6000004,7.25,9.333333,9.3846149,9.6153851,9.0,8.0,8.8571424,9.0
5,2024,553,UPN,0.21,0.54000002,8,5.9166665,,5.5999999,7.625,7.0714288,7.5714288,6.1999998,6.5999999,7.5999999,5.57142855,7.8333335,6.7692308,7.3636365,6.0,3.25,4.4285712,7.1428571
6,2024,601,PCF,1.22,2.3599999,6,3.1111112,2.5,3.0,1.7272727,1.2727273,1.0,1.2857143,1.0,2.8333333,2.29999995,0.42857143,3.090909,4.4444447,4.3333335,4.6666665,2.3333333,3.25
6,2024,602,PS,9.9,13.83,5,6.2727275,5.5,4.5,3.4545455,3.3636363,1.6666666,3.4285715,2.2,2.8333333,1.875,1.7142857,3.1818182,3.3636363,3.3333333,4.5,2.3333333,2.75
6,2024,605,LE/EELV,4.8,5.5,7,6.1999998,4.5,4.0,2.3,2.3,1.3333334,1.2857143,1.4,2.1666667,0.650000005,1.5714285,1.6,1.7,2.0,2.3333333,1.6666666,0.66666669
6,2024,609,LR,9.01,7.25,2,5.2727275,5.5,2.5,7.7272725,7.818182,7.3333335,7.2857141,7.4000001,7.8333335,6.07500005,4.2857141,8.363636,8.181818,7.3333335,6.3333335,8.0,8.333333
6,2024,610,RN,37.06,31.370001,1,2.1818182,2.0,1.0,8.818182,6.0,4.3333335,4.0,4.6999998,8.833333,6.8499999,2.8571429,9.545455,9.818182,8.0,5.0,9.333333,10.0
6,2024,613,MoDem,5.096,3.3399999,3,6.818182,6.25,4.5,5.3636365,5.6999998,5.3333335,6.7142859,5.5,3.8333333,3.5999999,3.2857144,4.6666665,5.3000002,5.6666665,4.75,5.6666665,3.3333333
6,2024,626,RE,15.41,9.0200005,3,6.2727275,6.5,4.5,6.2727275,6.181818,6.5,7.0,6.1999998,5.8000002,2.775,2.5,5.7272725,5.6363635,5.6666665,5.0,5.0,4.0
6,2024,627,FI,11.19,9.8900003,6,3.0,3.25,2.5,0.81818181,0.90909094,1.0,0.66666669,1.0,2.0,1.125,2.2857144,1.5454545,1.4545455,3.3333333,5.0,1.3333334,3.0
6,2024,630,REC,0.75,5.4699998,1,1.6363636,3.0,1.5,9.727273,8.333333,8.5,5.8000002,7.8888888,9.5,9.1750002,5.8571429,9.666667,9.818182,7.8333335,9.5,9.666667,10.0
6,2024,631,Horizons,4.018,2.1800001,3,6.4444447,6.75,5.0,6.5999999,6.8000002,7.0,7.4285712,6.4000001,5.5,4.4749999,3.0,6.0,6.3000002,6.3333335,5.5,6.0,5.0
7,2024,701,FF,21.9,20.4,2,6.4615383,6.3333335,3.0,5.3076925,5.2307692,4.4444447,5.3333335,4.5384617,4.8333335,3.79166665,4.6666665,4.6923075,5.4545455,5.0,6.5,4.4285712,5.3333335
7,2024,702,FG,20.8,20.799999,4,6.7692308,6.6666665,3.75,6.1538463,6.1538463,6.3333335,5.6666665,5.6153846,5.6666665,3.16666665,4.0,4.7692308,5.181818,5.0,6.5,4.4285712,4.8333335
7,2024,703,Lab,4.7,3.4000001,5,6.0,5.0,2.5,3.4615386,3.4615386,2.8888888,3.3333333,3.0,3.1666667,1.8333333,2.0,3.3076923,3.2727273,3.8,3.5,4.0,3.5
7,2024,705,GP,3.0,5.4000001,7,5.9166665,4.6666665,2.75,3.4615386,3.7692308,3.0,3.3333333,3.3076923,2.5,2.02083335,2.3333333,3.0,2.909091,2.5999999,3.0,3.8571429,2.6666667
7,2024,707,SF,19.0,11.14,8,4.0769229,3.0,1.5,2.6923077,2.4615386,2.1111112,3.0,1.7692307,4.4000001,2.83333335,3.5,5.6923075,5.181818,6.4000001,5.0,4.7142859,6.8333335
7,2024,709,S-PBP,2.8,1.8200001,6,2.8461537,2.3333333,1.75,1.0769231,0.92307693,1.2222222,1.3333334,0.92307693,3.3333333,1.4583333,1.5,1.8333334,1.625,4.0,4.5,2.8333333,2.5
7,2024,710,SD,4.8,2.95,5,5.3846154,3.3333333,2.5,2.7692308,2.8461537,2.4444444,2.6666667,2.3846154,3.3333333,1.8958333,2.0,3.0,3.1818182,4.0,3.5,3.3333333,3.0
7,2024,713,Aon,3.9,3.76,2,3.0,3.3333333,1.0,6.5,4.8333335,5.5,4.0,4.3636365,7.6666665,6.95238115,7.4000001,7.8461537,8.0,6.8000002,5.0,6.0,7.3333335
8,2024,811,Lega,8.79,9.0,1,1.6,3.6666667,1.2,8.666667,6.8000002,7.25,5.9000001,7.7142859,8.666667,8.08888865,7.25,9.8666668,9.7692308,8.25,2.9230769,8.0,9.125
8,2024,815,FI,8.11,9.6000004,2,5.3333335,6.0,5.1999998,6.7333331,7.4000001,8.5,7.8000002,8.2142859,6.3333335,5.9000001,5.2857141,6.4666667,6.5384617,7.0,5.0769229,7.0,6.625
8,2024,827,SVP,0.42,0.51999998,8,5.5454545,5.5,5.0,4.9166665,5.0,4.0,4.4285712,5.1999998,5.0,4.04999995,6.0,5.5,6.0,4.0,1.7692307,1.0,5.75
8,2024,832,+E,2.83,3.77,3,6.9333334,6.3333335,7.0,4.3333335,5.2666669,4.25,5.8888888,4.5384617,1.8333334,0.844444455,0.625,2.4285715,2.6153846,3.25,5.5999999,1.3333334,0.5
8,2024,837,PD,19.04,24.1,5,6.8000002,5.6666665,6.4000001,2.9333334,2.9333334,2.0,3.2,2.5714285,3.3333333,0.47777779500000006,2.5,2.2,2.0,1.875,5.8461537,1.25,1.5
8,2024,838,SI,1.8,3.4000001,5,4.8461537,3.0,3.75,1.2307693,1.3846154,0.25,1.4444444,0.92307693,1.75,0.52777779,1.25,0.76923078,1.4615384,1.0,6.0833335,0.0,0.85714287
8,2024,844,FDI,25.98,28.799999,1,3.2666667,4.1666665,3.2,8.4666662,6.4000001,6.0,5.4000001,7.0714288,8.833333,7.875,7.6666665,9.4666662,9.333333,7.0,5.3846154,9.5,9.5
8,2024,845,M5S,15.43,10.0,9,4.0714288,3.5999999,2.8,3.3333333,2.8666666,2.0,3.4000001,1.6428572,4.3333335,3.0,2.625,4.8666668,4.8461537,1.5,6.4545455,3.5,4.375
8,2024,849,A,7.78,3.3599999,3,6.7857141,6.0,6.4000001,4.4285712,5.2142859,4.3333335,5.9000001,4.7692308,2.8333333,2.225,2.8571429,3.7692308,4.1666665,4.1428571,4.5,2.3333333,2.5
8,2024,850,EV,1.8,3.4000001,7,5.7142859,3.8,3.4000001,2.1428571,2.2142856,0.33333334,2.1111112,2.1666667,1.5,0.962500005,1.375,1.3076923,1.4615384,0.14285715,6.5,1.0,0.875
10,2024,1001,CDA,3.31,9.5,4,5.4166665,6.5,4.5,5.75,5.75,5.0,5.1428571,5.4000001,6.4000001,5.20000005,7.7142859,6.0,6.2727275,5.5999999,5.3333335,5.0,5.3333335
10,2024,1002,PvdA,7.88,10.55,5,6.1666665,5.6666665,5.5,3.0,2.9166667,2.0,2.2857144,3.0,3.0,1.6,1.8333334,3.4166667,3.1818182,3.0,5.6666665,2.0,3.6666667
10,2024,1003,VVD,15.24,11.3,3,5.1666665,7.0,4.75,7.6666665,7.6666665,8.0,8.0,7.1999998,8.0,4.39999985,2.1666667,8.583333,8.090909,6.1999998,4.3333335,6.5,5.6666665
10,2024,1004,D66,6.29,8.3999996,3,6.9166665,7.0,6.0,4.6666665,5.5,6.0,5.1428571,5.4000001,1.8,1.10000001,1.1666666,2.5,3.0,3.4000001,3.6666667,2.5,4.0
10,2024,1005,GL,7.88,10.55,7,6.3333335,5.6666665,5.5,2.5,2.5,1.0,2.5714285,2.9000001,2.0,0.90000001,1.3333334,2.0833333,2.1818182,2.4000001,4.3333335,1.5,4.3333335
10,2024,1006,SGP,2.08,3.7,10,2.75,3.6666667,1.5,8.0,7.1999998,,6.6666665,4.8571429,8.25,9.8166666,9.8571424,8.666667,8.6000004,6.0,3.5,8.0,5.6666665
10,2024,1014,SP,3.15,2.2,6,3.0,2.5,2.75,1.1666666,1.3333334,0.0,0.5714286,1.6666666,3.8,4.125,1.1666666,5.5833335,5.7272725,4.4000001,6.0,4.5,4.3333335
10,2024,1016,CU,2.04,2.8900001,10,4.5833335,5.0,3.5,4.5833335,4.3333335,4.0,4.0,4.1111112,4.1999998,5.39999985,9.0,4.25,5.2727275,3.8,4.3333335,4.0,3.6666667
10,2024,1017,PVV,23.49,17.0,1,1.5,1.3333334,1.0,9.083333,6.3333335,8.0,5.0,5.2222223,9.8000002,6.89999985,6.8571429,9.833333,9.545455,7.5999999,6.0,9.5,6.0
10,2024,1018,PvdD,2.25,4.5,7,3.5,2.5,3.0,1.5,2.2727273,1.0,1.7142857,4.2222223,1.6,1.7000000000000002,2.2,2.4000001,3.3,2.2,6.0,1.5,2.3333333
10,2024,1050,DENK,2.37,,9,4.2857141,3.5,4.0,3.8888888,3.5999999,,3.3333333,3.625,3.25,7.57500005,8.166667,1.2222222,1.8888888,5.0,5.5,0.0,2.3333333
10,2024,1051,FvD,2.23,2.49,1,1.0833334,1.0,1.0,9.833333,8.8000002,7.0,8.166667,7.125,9.1999998,8.4333334,6.0,9.916667,9.727273,7.8000002,6.6666665,10.0,6.6666665
10,2024,1052,Volt,1.71,5.0999999,3,7.0,7.0,7.0,4.5454545,4.6999998,5.0,4.4285712,4.5555553,2.0,1.1,1.4,2.090909,2.2,3.8,6.3333335,1.5,4.0
10,2024,1054,BBB,4.65,5.4000001,9,2.5833333,4.0,2.6666667,7.75,7.0,6.0,6.4285712,6.2222223,7.4000001,6.20000005,5.8333335,7.9166665,7.6363635,7.1999998,2.3333333,6.5,5.3333335
10,2024,1056,NSC,12.88,3.7,4,4.0,5.5,3.25,6.5833335,6.0,6.0,5.1428571,4.3000002,7.1999998,5.0999999,7.2857141,7.1666665,7.181818,5.0,4.3333335,6.0,5.6666665
11,2024,1101,CONS,23.7,,2,1.7619047,2.25,1.1666666,7.6666665,7.4285712,7.1666665,7.0,7.1500001,7.5,5.381119,5.1428571,8.2857141,7.1578946,5.9000001,6.4000001,5.6363635,7.5454545
11,2024,1102,LAB,33.7,,5,4.4285712,4.25,3.8333333,3.8095238,3.6190476,3.0,4.1333332,3.55,4.625,2.51048955,3.5714285,5.0952382,3.3157895,2.8,2.8,2.3636363,3.5454545
11,2024,1104,LIBDEM,12.2,,3,5.7619047,5.75,5.1999998,3.8571429,4.2857141,2.75,4.0,3.6842105,2.0,1.9015151499999998,2.4000001,3.3809524,2.8421052,2.3,2.0,2.5454545,2.1818182
11,2024,1105,SNP,2.5,,8,6.3684211,6.25,6.0,3.3157895,3.1111112,2.5,3.5999999,2.8125,4.25,2.0785714,2.8,2.6428571,2.3846154,3.0,0.16666667,2.0,4.7777777
11,2024,1106,Plaid,0.7,,8,6.1999998,5.5,7.0,3.125,2.9230769,,3.75,3.1666667,3.5,2.83333335,2.5999999,3.625,3.3333333,3.3333333,0.40000001,3.3333333,5.0
11,2024,1107,GPEW,6.4,,7,6.1500001,5.25,5.25,2.05,2.0999999,1.4,2.0833333,2.2777777,2.0,1.363636375,1.5,2.7368422,1.9375,0.55555558,1.5,1.625,1.6363636
11,2024,1110,REF UK,14.3,,1,1.0476191,1.0,1.0,9.2380953,8.3888893,7.5999999,7.181818,8.0,9.7142859,7.44755245,5.6666665,9.8095236,9.3684206,8.5555553,9.0,8.272727,9.818182
12,2024,1201,CDU,3.2,4.0999999,6,2.0,1.0,2.25,1.1818181,0.60000002,0.80000001,1.1666666,1.1,2.1666667,3.0,0.66666669,3.0,2.875,4.4000001,3.2,2.75,4.75
12,2024,1202,CDS-PP,2.5,4.7600002,2,6.4545455,5.0,4.25,7.6363635,7.3636365,7.8000002,5.8333335,6.3000002,7.0,6.60000015,8.166667,7.3636365,8.4444447,5.5999999,6.0,8.25,7.5
12,2024,1205,PS,28.0,32.099998,5,7.0,6.0,5.75,4.181818,4.181818,2.5999999,2.1666667,2.5,1.8333334,1.300000005,2.0,2.4545455,2.7777777,4.0,3.2,3.0,1.5
12,2024,1206,PPD/PSD,28.8,26.299999,3,7.0,6.5,5.5,6.909091,6.7272725,8.0,5.8333335,5.0,6.0,4.39999995,5.8333335,6.0,6.1111112,4.5999999,4.0,6.75,4.5
12,2024,1208,BE,4.4,4.3000002,6,3.6363637,2.5,2.5,1.3636364,1.2727273,1.0,0.16666667,0.69999999,0.66666669,0.30000001,0.33333334,1.3636364,1.2222222,3.4000001,2.8,1.75,1.0
12,2024,1250,PAN,2.0,1.21,7,6.125,3.5,4.0,3.4000001,3.4000001,3.6666667,1.0,2.625,1.6666666,1.175,0.33333334,2.625,1.8333334,4.25,3.75,1.3333334,2.25
12,2024,1251,L,3.2,3.76,7,6.5,3.0,5.0,3.3,3.4000001,2.0,0.5,2.3,0.80000001,0.7,0.5,2.5,1.875,4.0,3.25,1.6666666,1.75
12,2024,1252,IL,4.9,8.1999998,3,6.0999999,7.0,4.5,6.909091,8.090909,9.0,9.166667,7.9000001,0.5,1.70000005,1.6,3.5555556,4.0,4.5,3.6666667,3.5,2.25
12,2024,1253,Chega,18.1,9.8000002,1,3.2727273,2.5,1.75,9.272727,8.090909,7.8000002,6.75,6.5999999,10.0,8.5,8.0,9.727273,9.7777777,5.5,8.0,9.0,9.25
13,2024,1301,SPO,21.1,23.219999,5,6.0833335,4.6666665,3.6666667,3.1666667,2.75,2.6666667,2.3333333,3.0,4.5,1.9625,1.4285715,5.0833335,5.0,4.1666665,4.3333335,3.8,3.8571429
13,2024,1302,OVP,26.3,24.52,4,5.0,5.0,4.25,7.1666665,7.0,7.6666665,6.6666665,6.0,8.5,5.92499995,6.5714288,8.25,8.25,6.3333335,1.3333334,6.0,6.5714288
13,2024,1303,FPO,28.8,25.360001,1,1.9166666,2.3333333,1.0,9.333333,6.5833335,7.3333335,6.125,5.0,10.0,8.0124998,6.8571429,9.833333,10.0,8.0,4.0,9.1999998,10.0
13,2024,1304,Grune,8.2,11.08,7,6.4166665,5.0,4.25,2.6666667,2.6666667,2.0,3.2222223,3.3333333,2.75,0.25,0.85714287,3.0833333,2.75,1.6666666,5.0,1.0,0.42857143
13,2024,1306,NEOS,9.1,10.14,3,6.9166665,7.0,6.25,5.8333335,7.5,8.0,9.1111107,6.181818,3.0,0.975,1.2857143,4.3333335,4.0833335,3.1666667,4.6666665,2.5999999,1.1428572
14,2024,1401,SDP,19.95,14.86,5,6.181818,6.0,5.0,3.5454545,3.1818182,2.625,4.0,2.6363637,3.5,2.41666665,2.4000001,3.4545455,4.090909,3.1666667,5.2857141,3.0,3.2
14,2024,1402,KOK,20.8,24.77,2,6.2727275,6.4000001,5.0,7.818182,8.0,8.625,8.333333,6.909091,5.75,3.81666665,4.8000002,4.6363635,5.6363635,5.3333335,7.1428571,5.5,2.8
14,2024,1403,KESK,11.3,11.76,11,4.818182,4.4000001,3.5,5.7272725,5.818182,5.25,5.3333335,5.090909,5.5,4.6166667,6.4000001,5.6363635,6.2727275,5.5,2.2857144,5.8333335,5.8000002
14,2024,1404,VAS,7.1,17.32,6,5.5454545,5.5999999,5.0,1.5454545,1.6363636,1.25,2.3333333,1.2727273,2.0,1.6833333499999998,1.2,1.9090909,2.1818182,1.5,4.7142859,1.6666666,2.5999999
14,2024,1405,PS,20.1,7.5999999,1,2.4545455,2.4000001,1.5,8.181818,8.181818,8.625,7.3333335,7.0,8.0,7.5,7.1999998,9.363636,9.636364,8.166667,6.2857141,9.333333,8.6000004
14,2024,1406,SFP/RKP,4.3,6.1700001,8,6.5454545,6.8000002,4.5,6.3636365,7.0,6.375,6.6666665,5.7272725,4.75,2.79999995,4.5999999,3.1818182,3.1818182,4.3333335,4.2857141,2.3333333,3.2
